3.760000e-001	-1.345232e-001	-7.146854e-001	-1.887000e+000
3.770000e-001	-1.352388e-001	-7.165723e-001	-1.886817e+000
3.780000e-001	-1.359563e-001	-7.184590e-001	-1.886632e+000
3.790000e-001	-1.366757e-001	-7.203455e-001	-1.886446e+000
3.800000e-001	-1.373970e-001	-7.222319e-001	-1.886258e+000
3.810000e-001	-1.381202e-001	-7.241181e-001	-1.886069e+000
3.820000e-001	-1.388452e-001	-7.260040e-001	-1.885879e+000
3.830000e-001	-1.395722e-001	-7.278898e-001	-1.885687e+000
3.840000e-001	-1.403010e-001	-7.297754e-001	-1.885493e+000
3.850000e-001	-1.410317e-001	-7.316608e-001	-1.885298e+000
3.860000e-001	-1.417643e-001	-7.335460e-001	-1.885101e+000
3.870000e-001	-1.424988e-001	-7.354310e-001	-1.884903e+000
3.880000e-001	-1.432352e-001	-7.373158e-001	-1.884704e+000
3.890000e-001	-1.439734e-001	-7.392004e-001	-1.884502e+000
3.900000e-001	-1.447136e-001	-7.410848e-001	-1.884300e+000
3.910000e-001	-1.454556e-001	-7.429690e-001	-1.884095e+000
3.920000e-001	-1.461995e-001	-7.448530e-001	-1.883890e+000
3.930000e-001	-1.469453e-001	-7.467368e-001	-1.883682e+000
3.940000e-001	-1.476930e-001	-7.486204e-001	-1.883473e+000
3.950000e-001	-1.484426e-001	-7.505037e-001	-1.883263e+000
3.960000e-001	-1.491940e-001	-7.523869e-001	-1.883050e+000
3.970000e-001	-1.499473e-001	-7.542698e-001	-1.882837e+000
3.980000e-001	-1.507026e-001	-7.561526e-001	-1.882621e+000
3.990000e-001	-1.514596e-001	-7.580351e-001	-1.882404e+000
